x,y,z
2.2727272727272725,-4.696969696969697,-0.0007735094047100353
2.3737373737373737,-4.696969696969697,-0.0006713504718704718
2.474747474747475,-4.696969696969697,-0.0005692403912831561
2.5757575757575752,-4.696969696969697,-0.00046887390463378517
2.6767676767676765,-4.696969696969697,-0.00037178135097279207
2.7777777777777777,-4.696969696969697,-0.0002793062042099872
2.878787878787879,-4.696969696969697,-0.00019258905127185198
2.9797979797979792,-4.696969696969697,-0.00011255799380025644
3.0808080808080813,-4.696969696969697,-3.992525747736943e-05
3.1818181818181817,-4.696969696969697,2.4810383874209473e-05
3.282828282828282,-4.696969696969697,8.135591249544719e-05
3.383838383838384,-4.696969696969697,0.0001296117623516356
3.4848484848484844,-4.696969696969697,0.00016965565731455516
3.5858585858585865,-4.696969696969697,0.0002017233980890575
3.686868686868687,-4.696969696969697,0.00022618742724633736
3.787878787878787,-4.696969696969697,0.00024353399476853213
3.8888888888888893,-4.696969696969697,0.00025433971238442377
3.9898989898989896,-4.696969696969697,0.0002592482274123259
4.09090909090909,-4.696969696969697,0.00025894767012415917
4.191919191919192,-4.696969696969697,0.0002541494374460596
4.292929292929292,-4.696969696969697,0.0002455687748737184
4.3939393939393945,-4.696969696969697,0.00023390751247079136
4.494949494949495,-4.696969696969697,0.00021983920412519658
4.595959595959595,-4.696969696969697,0.00020399681581938754
4.696969696969697,-4.696969696969697,0.00018696301193535955
4.797979797979798,-4.696969696969697,0.0001692630013392868
4.8989898989899,-4.696969696969697,0.00015135982927189174
5.0,-4.696969696969697,0.00013365193831676273
-5.0,-4.595959595959596,-0.001106052083904027
-4.898989898989899,-4.595959595959596,-0.0012525957849467033
-4.797979797979798,-4.595959595959596,-0.0014007555574350231
-4.696969696969697,-4.595959595959596,-0.0015472340436542865
-4.595959595959596,-4.595959595959596,-0.001688199259123807
-4.494949494949495,-4.595959595959596,-0.0018193047770859
-4.393939393939394,-4.595959595959596,-0.0019357286910120183
-4.292929292929293,-4.595959595959596,-0.0020322328176573053
-4.191919191919192,-4.595959595959596,-0.0021032430838677503
-4.090909090909091,-4.595959595959596,-0.002142951413724444
-3.9898989898989896,-4.595959595959596,-0.0021454387103480173
-3.888888888888889,-4.595959595959596,-0.002104817726141876
-3.787878787878788,-4.595959595959596,-0.002015393759399178
-3.686868686868687,-4.595959595959596,-0.0018718402322439398
-3.5858585858585856,-4.595959595959596,-0.001669385327579794
-3.484848484848485,-4.595959595959596,-0.0014040050274028574
-3.383838383838384,-4.595959595959596,-0.001072617140110119
-3.282828282828283,-4.595959595959596,-0.0006732702696779195
-3.1818181818181817,-4.595959595959596,-0.00020532120320986417
-3.080808080808081,-4.595959595959596,0.0003304060890504207
-2.9797979797979797,-4.595959595959596,0.0009314867047252963
-2.878787878787879,-4.595959595959596,0.0015937929833196823
-2.7777777777777777,-4.595959595959596,0.002311430818770508
-2.676767676767677,-4.595959595959596,0.0030767195985255424
-2.5757575757575757,-4.595959595959596,0.0038802202634675336
-2.474747474747475,-4.595959595959596,0.004710814739767321
-2.3737373737373737,-4.595959595959596,0.005555838529497451
-2.272727272727273,-4.595959595959596,0.0064012666016950315
-2.1717171717171717,-4.595959595959596,0.007231950950353463
-2.070707070707071,-4.595959595959596,0.008031906340580493
-1.9696969696969697,-4.595959595959596,0.008784638916103484
-1.868686868686869,-4.595959595959596,0.009473510562324839
-1.7676767676767677,-4.595959595959596,0.010082130282908129
-1.6666666666666665,-4.595959595959596,0.010594762426701342
-1.5656565656565657,-4.595959595959596,0.010996740463303371
-1.4646464646464645,-4.595959595959596,0.011274874209445972
-1.3636363636363638,-4.595959595959596,0.011417838003294843
-1.2626262626262625,-4.595959595959596,0.01141652734476028
-1.1616161616161618,-4.595959595959596,0.011264371986030785
-1.0606060606060606,-4.595959595959596,0.010957594369409327
-0.9595959595959593,-4.595959595959596,0.010495403652458735
-0.858585858585859,-4.595959595959596,0.009880117298478038
-0.7575757575757578,-4.595959595959596,0.009117204291025305
-0.6565656565656566,-4.595959595959596,0.008215246386413225
-0.5555555555555554,-4.595959595959596,0.007185816366395437
-0.45454545454545503,-4.595959595959596,0.006043274903080747
-0.3535353535353538,-4.595959595959596,0.004804490301502952
-0.2525252525252526,-4.595959595959596,0.003488487941975281
-0.15151515151515138,-4.595959595959596,0.0021160386060963304
-0.050505050505050164,-4.595959595959596,0.0007091969450468544
0.050505050505050164,-4.595959595959596,-0.0007091969450468544
0.15151515151515138,-4.595959595959596,-0.0021160386060963304
0.2525252525252526,-4.595959595959596,-0.003488487941975281
0.3535353535353538,-4.595959595959596,-0.004804490301502952
0.45454545454545414,-4.595959595959596,-0.006043274903080736
0.5555555555555554,-4.595959595959596,-0.007185816366395437
0.6565656565656566,-4.595959595959596,-0.008215246386413225
0.7575757575757578,-4.595959595959596,-0.009117204291025305
0.8585858585858581,-4.595959595959596,-0.009880117298478035
0.9595959595959593,-4.595959595959596,-0.010495403652458735
1.0606060606060606,-4.595959595959596,-0.010957594369409327
1.1616161616161618,-4.595959595959596,-0.011264371986030785
1.262626262626262,-4.595959595959596,-0.01141652734476028
1.3636363636363633,-4.595959595959596,-0.011417838003294843
1.4646464646464645,-4.595959595959596,-0.011274874209445972
1.5656565656565657,-4.595959595959596,-0.010996740463303371
1.666666666666667,-4.595959595959596,-0.010594762426701342
1.7676767676767673,-4.595959595959596,-0.01008213028290813
1.8686868686868685,-4.595959595959596,-0.00947351056232484
1.9696969696969697,-4.595959595959596,-0.008784638916103484
2.070707070707071,-4.595959595959596,-0.008031906340580493
2.1717171717171713,-4.595959595959596,-0.007231950950353464
2.2727272727272725,-4.595959595959596,-0.006401266601695036
2.3737373737373737,-4.595959595959596,-0.005555838529497451
2.474747474747475,-4.595959595959596,-0.004710814739767321
2.5757575757575752,-4.595959595959596,-0.003880220263467537
2.6767676767676765,-4.595959595959596,-0.0030767195985255454
2.7777777777777777,-4.595959595959596,-0.002311430818770508
2.878787878787879,-4.595959595959596,-0.0015937929833196823
2.9797979797979792,-4.595959595959596,-0.0009314867047252989
3.0808080808080813,-4.595959595959596,-0.00033040608905041813
3.1818181818181817,-4.595959595959596,0.00020532120320986417
3.282828282828282,-4.595959595959596,0.0006732702696779158
3.383838383838384,-4.595959595959596,0.001072617140110119
3.4848484848484844,-4.595959595959596,0.0014040050274028559
3.5858585858585865,-4.595959595959596,0.001669385327579797
3.686868686868687,-4.595959595959596,0.0018718402322439398
3.787878787878787,-4.595959595959596,0.0020153937593991762
3.8888888888888893,-4.595959595959596,0.002104817726141877
3.9898989898989896,-4.595959595959596,0.0021454387103480173
4.09090909090909,-4.595959595959596,0.002142951413724443
4.191919191919192,-4.595959595959596,0.0021032430838677503
4.292929292929292,-4.595959595959596,0.002032232817657305
4.3939393939393945,-4.595959595959596,0.0019357286910120174
4.494949494949495,-4.595959595959596,0.0018193047770859
4.595959595959595,-4.595959595959596,0.001688199259123807
4.696969696969697,-4.595959595959596,0.0015472340436542865
4.797979797979798,-4.595959595959596,0.0014007555574350231
4.8989898989899,-4.595959595959596,0.0012525957849467031
5.0,-4.595959595959596,0.001106052083904027
-5.0,-4.494949494949495,-0.0022515702757453506
-4.898989898989899,-4.494949494949495,-0.002549886644537648
-4.797979797979798,-4.494949494949495,-0.002851492820820428
-4.696969696969697,-4.494949494949495,-0.003149676432973076
-4.595959595959596,-4.494949494949495,-0.0034366367793112968
-4.494949494949495,-4.494949494949495,-0.00370352591728725
-4.393939393939394,-4.494949494949495,-0.003940527978760451
-4.292929292929293,-4.494949494949495,-0.004136979688588016
-4.191919191919192,-4.494949494949495,-0.004281534006597939
-4.090909090909091,-4.494949494949495,-0.004362367537410745
-3.9898989898989896,-4.494949494949495,-0.004367430882280397
-3.888888888888889,-4.494949494949495,-0.004284739477471285
-3.787878787878788,-4.494949494949495,-0.004102700721442351
